time;number;CO;CO2;NH3;NO;NO2;O3;PM10;PM2.5;SO2;airpressure;humidity;temperature;winddirection;windspeed;
2022-01-31T02:28:00Z;6;129.17;489.57;8.20;1.30;25.18;90.18;4.91;3.19;1.22;1007.50;89.10;6.80;249.00;1.20;
2022-01-31T02:29:00Z;6;127.91;492.09;8.20;1.30;25.97;88.27;9.46;4.12;1.22;1007.60;88.90;6.80;245.00;1.30;
2022-01-31T02:30:00Z;6;127.90;484.74;8.20;2.60;25.97;87.79;8.32;4.12;1.22;1007.50;88.60;6.80;246.00;1.40;
2022-01-31T02:31:00Z;6;131.68;479.80;8.20;5.20;25.17;89.70;7.19;5.05;1.22;1007.40;88.50;6.80;227.00;1.60;
2022-01-31T02:32:00Z;6;132.95;491.89;8.20;6.50;24.38;89.22;15.14;4.12;1.22;1007.40;88.20;6.80;232.00;1.30;
2022-01-31T02:33:00Z;6;134.24;489.67;8.20;5.20;24.39;89.71;4.91;3.19;1.22;1007.60;88.10;6.80;232.00;1.10;
2022-01-31T02:34:00Z;6;134.23;477.49;8.20;3.90;24.39;91.62;4.91;3.19;1.22;1007.50;87.90;6.80;231.00;1.30;
2022-01-31T02:35:00Z;6;134.21;484.64;8.20;3.90;23.59;94.49;12.87;4.12;1.22;1007.40;87.80;6.80;224.00;1.20;
2022-01-31T02:36:00Z;6;132.96;487.15;8.20;6.50;25.18;93.06;17.41;4.12;1.22;1007.50;87.60;6.80;232.00;1.10;
2022-01-31T02:37:00Z;6;131.67;486.96;8.20;7.80;25.17;92.09;7.19;5.05;1.22;1007.30;87.50;6.80;224.00;1.30;
2022-01-31T02:38:00Z;6;130.41;484.54;8.20;7.80;24.38;90.65;8.32;4.12;1.22;1007.30;87.30;6.80;218.00;1.50;
2022-01-31T02:39:00Z;6;126.60;484.44;8.20;5.20;24.38;88.73;3.78;2.27;1.22;1007.20;87.20;6.80;216.00;1.10;
2022-01-31T02:40:00Z;6;124.07;486.86;8.20;2.60;23.59;89.21;9.46;5.05;1.22;1007.20;87.00;6.80;215.00;1.20;
2022-01-31T02:41:00Z;6;124.07;491.69;8.20;1.30;23.59;89.21;9.46;3.19;1.22;1007.20;86.90;6.80;217.00;1.50;
2022-01-31T02:42:00Z;6;122.72;476.49;8.19;1.30;23.57;87.72;8.32;4.12;1.22;1007.20;86.80;7.00;215.00;1.00;
2022-01-31T02:43:00Z;6;120.27;477.19;8.20;3.90;23.59;87.77;12.87;4.12;1.22;1007.20;86.70;6.80;217.00;1.00;
2022-01-31T02:44:00Z;6;119.00;479.51;8.20;5.20;22.80;89.20;20.82;5.98;1.22;1007.10;86.60;6.80;206.00;1.50;
2022-01-31T02:45:00Z;6;121.46;483.73;8.19;5.19;25.15;88.68;6.05;3.19;1.22;1007.20;86.50;7.00;208.00;1.40;
2022-01-31T02:46:00Z;6;121.53;481.93;8.20;5.20;25.95;88.72;8.32;3.19;1.22;1007.10;86.50;6.80;206.00;1.00;
2022-01-31T02:47:00Z;6;122.73;481.41;8.20;2.60;25.15;88.21;4.91;3.19;1.22;1007.30;86.50;7.00;205.00;1.00;
2022-01-31T02:48:00Z;6;125.26;481.41;8.20;2.60;25.94;86.77;4.91;3.19;1.22;1007.30;86.50;7.00;208.00;1.10;
2022-01-31T02:49:00Z;6;127.78;493.39;8.19;5.19;25.93;86.77;7.19;3.19;1.22;1007.20;86.40;7.00;214.00;1.00;
2022-01-31T02:50:00Z;6;130.31;486.15;8.19;5.19;25.93;85.33;8.32;3.19;1.22;1007.20;86.40;7.00;198.00;1.20;
2022-01-31T02:51:00Z;6;131.57;478.90;8.19;3.90;25.93;86.77;7.19;5.05;1.22;1007.20;86.30;7.00;207.00;1.10;
2022-01-31T02:52:00Z;6;129.06;483.83;8.20;2.60;25.94;84.85;4.91;3.19;1.22;1007.30;86.30;7.00;213.00;1.10;
2022-01-31T02:53:00Z;6;125.24;488.46;8.19;3.89;25.14;84.36;7.19;5.05;1.22;1007.10;86.10;7.00;204.00;1.30;
2022-01-31T02:54:00Z;6;123.99;483.73;8.19;5.19;25.15;84.37;7.19;3.19;1.22;1007.20;86.10;7.00;204.00;1.40;
2022-01-31T02:55:00Z;6;120.21;479.00;8.20;5.19;25.15;85.33;4.91;3.19;1.22;1007.30;85.80;7.00;196.00;1.40;
2022-01-31T02:56:00Z;6;121.47;474.17;8.20;2.60;23.57;88.69;6.05;4.12;1.22;1007.30;85.50;7.00;198.00;1.30;
2022-01-31T02:57:00Z;6;118.92;483.63;8.19;3.89;23.57;90.59;12.87;4.12;1.22;1007.10;84.90;7.00;191.00;2.00;
2022-01-31T02:58:00Z;6;116.40;488.56;8.19;3.90;21.99;91.08;6.05;4.12;1.22;1007.20;84.20;7.00;194.00;1.40;
2022-01-31T02:59:00Z;6;115.14;483.73;8.19;5.19;20.41;92.04;4.91;3.19;1.22;1007.20;83.90;7.00;187.00;1.50;
2022-01-31T03:00:00Z;6;113.87;478.90;8.19;3.90;20.41;92.51;6.05;2.27;1.22;1007.20;83.20;7.00;199.00;1.50;
2022-01-31T03:01:00Z;6;111.33;483.53;8.19;2.60;21.20;92.98;15.14;3.19;1.22;1007.00;83.20;7.00;204.00;1.60;
2022-01-31T03:02:00Z;6;110.08;486.15;8.19;2.60;20.41;92.99;6.05;4.12;1.22;1007.20;82.80;7.00;208.00;1.30;
2022-01-31T03:03:00Z;6;110.04;478.51;8.19;1.30;20.40;91.53;4.91;2.27;1.22;1006.80;82.60;7.00;209.00;1.70;
2022-01-31T03:04:00Z;6;106.29;478.90;8.19;1.30;20.41;91.56;6.05;3.19;1.22;1007.20;82.20;7.00;192.00;1.30;
2022-01-31T03:05:00Z;6;102.50;481.32;8.19;3.90;20.41;90.60;12.87;3.19;1.22;1007.20;82.40;7.00;215.00;0.90;
2022-01-31T03:06:00Z;6;101.22;488.46;8.19;5.19;21.20;88.68;8.32;5.05;1.22;1007.10;82.40;7.00;210.00;1.20;
2022-01-31T03:07:00Z;6;105.01;478.71;8.19;3.89;21.99;87.71;7.19;3.19;1.22;1007.00;82.30;7.00;201.00;1.20;
2022-01-31T03:08:00Z;6;110.07;476.39;8.19;2.60;22.78;86.76;3.78;2.27;1.22;1007.10;81.70;7.00;203.00;1.30;
2022-01-31T03:09:00Z;6;110.06;481.12;8.19;2.60;22.77;88.19;8.32;4.12;1.22;1007.00;81.30;7.00;200.00;1.40;
2022-01-31T03:10:00Z;6;108.81;481.22;8.19;3.89;22.78;89.63;9.46;3.19;1.22;1007.10;81.00;7.00;200.00;1.20;
2022-01-31T03:11:00Z;6;107.55;483.73;8.19;5.19;22.78;90.60;7.19;4.12;1.22;1007.20;81.00;7.00;190.00;1.30;
2022-01-31T03:12:00Z;6;107.54;481.22;8.19;3.89;22.78;91.55;12.87;3.19;1.22;1007.10;80.90;7.00;193.00;1.10;
2022-01-31T03:13:00Z;6;108.80;478.71;8.19;3.89;21.99;91.54;3.78;2.27;1.22;1007.00;81.10;7.00;196.00;1.00;
2022-01-31T03:14:00Z;6;108.80;488.36;8.19;2.60;21.99;91.54;8.32;3.19;1.22;1007.00;81.20;7.00;197.00;1.20;
2022-01-31T03:15:00Z;6;108.80;485.95;8.19;1.30;21.20;92.98;7.19;4.12;1.22;1007.00;81.20;7.00;214.00;1.10;
2022-01-31T03:16:00Z;6;110.08;476.49;8.19;1.30;21.20;92.51;9.46;3.19;1.22;1007.20;81.10;7.00;201.00;1.50;
2022-01-31T03:17:00Z;6;110.07;481.22;8.19;1.30;21.20;90.11;11.73;3.19;1.22;1007.10;81.20;7.00;199.00;0.90;
2022-01-31T03:18:00Z;6;110.07;481.22;8.19;1.30;21.20;89.15;17.41;5.05;1.22;1007.10;81.40;7.00;199.00;1.00;
2022-01-31T03:19:00Z;6;108.80;483.53;8.19;1.30;21.99;88.19;6.05;2.27;1.22;1007.00;80.90;7.00;181.00;1.20;
2022-01-31T03:20:00Z;6;112.59;481.12;8.19;1.30;21.20;89.63;8.32;2.27;1.22;1007.00;80.70;7.00;202.00;1.50;
2022-01-31T03:21:00Z;6;116.37;476.19;8.19;3.89;21.19;91.06;4.91;3.19;1.22;1006.90;80.50;7.00;182.00;1.40;
2022-01-31T03:22:00Z;6;120.17;476.29;8.19;3.89;21.20;91.54;6.05;4.12;1.22;1007.00;80.20;7.00;195.00;1.40;
2022-01-31T03:23:00Z;6;123.95;488.26;8.19;1.30;21.98;91.06;6.05;3.19;1.22;1006.90;79.90;7.00;185.00;1.20;
2022-01-31T03:24:00Z;6;121.43;476.19;8.19;1.30;21.19;92.02;6.05;4.12;1.22;1006.90;79.60;7.00;189.00;1.30;
2022-01-31T03:25:00Z;6;118.90;476.19;8.19;1.30;20.41;92.02;12.87;2.27;1.22;1006.90;79.80;7.00;206.00;1.30;
2022-01-31T03:26:00Z;6;116.37;483.44;8.19;3.89;21.19;90.58;11.73;3.19;1.22;1006.90;79.90;7.00;195.00;1.20;
2022-01-31T03:27:00Z;6;116.37;481.02;8.19;5.19;22.77;87.23;7.19;3.19;1.22;1006.90;79.70;7.00;186.00;1.20;
2022-01-31T03:28:00Z;6;116.35;480.83;8.19;1.30;22.77;86.74;4.91;3.19;1.22;1006.70;79.50;7.00;209.00;1.20;
2022-01-31T03:29:00Z;6;113.83;478.51;8.19;3.89;23.56;87.22;9.46;3.19;1.22;1006.80;79.10;7.00;192.00;1.30;
2022-01-31T03:30:00Z;6;116.35;473.59;8.19;3.89;23.55;86.74;6.05;4.12;1.22;1006.70;78.60;7.00;192.00;1.60;
2022-01-31T03:31:00Z;6;120.15;488.16;8.19;2.60;22.77;86.74;14.00;4.12;1.22;1006.80;78.40;7.00;190.00;1.30;
2022-01-31T03:32:00Z;6;120.11;480.57;8.19;2.59;22.76;87.68;4.91;3.19;1.22;1006.80;78.20;7.10;183.00;1.40;
2022-01-31T03:33:00Z;6;120.10;473.23;8.19;3.89;21.97;88.63;7.19;3.19;1.22;1006.70;78.30;7.10;199.00;1.20;
2022-01-31T03:34:00Z;6;112.52;478.06;8.19;2.59;21.97;87.67;7.19;3.19;1.22;1006.70;77.60;7.10;180.00;1.60;
2022-01-31T03:35:00Z;6;111.27;482.98;8.19;1.30;21.18;85.76;6.05;3.19;1.22;1006.80;77.70;7.10;196.00;1.20;
2022-01-31T03:36:00Z;6;110.00;478.06;8.19;1.30;21.18;87.67;7.19;4.12;1.22;1006.70;77.60;7.10;191.00;1.10;
2022-01-31T03:37:00Z;6;106.21;475.65;8.19;1.30;21.97;87.67;11.73;4.12;1.22;1006.70;77.80;7.10;183.00;1.00;
2022-01-31T03:38:00Z;6;103.68;473.23;8.19;2.59;22.76;86.23;6.05;4.12;1.22;1006.70;77.80;7.10;183.00;1.10;
2022-01-31T03:39:00Z;6;102.42;482.88;8.19;2.59;22.76;85.76;6.05;2.27;1.22;1006.70;77.40;7.10;193.00;1.60;
2022-01-31T03:40:00Z;6;99.88;482.79;8.19;1.30;20.39;87.19;7.19;4.12;1.22;1006.60;77.20;7.10;196.00;1.20;
2022-01-31T03:41:00Z;6;99.87;470.63;8.19;1.30;18.81;87.66;11.73;4.12;1.22;1006.50;77.30;7.10;206.00;1.20;
2022-01-31T03:42:00Z;6;99.88;473.14;8.19;2.59;19.60;87.66;7.19;3.19;1.22;1006.60;77.00;7.10;197.00;1.30;
2022-01-31T03:43:00Z;6;99.88;477.96;8.19;3.89;20.39;86.71;12.87;2.27;1.22;1006.60;77.20;7.10;194.00;1.30;
2022-01-31T03:44:00Z;6;102.40;475.45;8.19;2.59;21.96;85.74;4.91;3.19;1.22;1006.50;76.90;7.10;186.00;1.80;
2022-01-31T03:45:00Z;6;104.91;477.67;8.18;1.30;21.96;86.69;4.91;3.19;1.22;1006.30;76.20;7.10;171.00;1.90;
2022-01-31T03:46:00Z;6;108.72;475.55;8.19;1.30;20.39;86.23;4.91;3.19;1.22;1006.60;76.40;7.10;189.00;1.40;
2022-01-31T03:47:00Z;6;106.18;480.18;8.19;3.89;20.38;85.74;7.19;4.12;1.22;1006.40;76.60;7.10;189.00;1.40;
2022-01-31T03:48:00Z;6;103.65;482.59;8.19;3.89;21.96;85.26;14.00;3.19;1.22;1006.40;76.30;7.10;180.00;1.60;
2022-01-31T03:49:00Z;6;106.19;477.86;8.19;3.89;21.96;88.14;9.46;5.05;1.22;1006.50;76.50;7.10;193.00;1.30;
2022-01-31T03:50:00Z;6;108.70;472.94;8.19;3.89;20.38;91.00;12.87;3.19;1.22;1006.40;76.30;7.10;175.00;1.40;
2022-01-31T03:51:00Z;6;108.67;479.88;8.18;2.59;18.80;92.42;7.19;3.19;1.22;1006.10;76.20;7.10;194.00;2.00;
2022-01-31T03:52:00Z;6;108.69;480.08;8.18;1.30;18.02;92.43;7.19;3.19;1.22;1006.30;75.80;7.10;186.00;1.70;
2022-01-31T03:53:00Z;6;106.18;477.77;8.19;3.89;17.23;91.00;18.55;5.05;1.22;1006.40;76.00;7.10;194.00;1.40;
2022-01-31T03:54:00Z;6;104.91;477.77;8.19;6.48;17.23;89.57;12.87;3.19;1.22;1006.40;76.10;7.10;182.00;1.50;
2022-01-31T03:55:00Z;6;101.13;480.18;8.19;7.78;18.81;87.17;11.73;3.19;1.22;1006.40;76.30;7.10;207.00;1.30;
2022-01-31T03:56:00Z;6;98.60;492.24;8.19;7.78;20.38;84.78;6.05;4.12;1.22;1006.40;76.40;7.10;186.00;1.30;
2022-01-31T03:57:00Z;6;98.60;487.41;8.19;5.19;21.17;84.78;4.91;3.19;1.22;1006.40;76.20;7.10;189.00;1.30;
2022-01-31T03:58:00Z;6;97.35;473.04;8.19;2.59;20.39;87.66;11.73;5.05;1.22;1006.50;76.30;7.10;202.00;1.20;
2022-01-31T03:59:00Z;6;98.61;480.28;8.19;1.30;20.39;88.62;6.05;4.12;1.22;1006.50;75.80;7.10;185.00;1.60;
2022-01-31T04:00:00Z;6;101.13;485.00;8.19;1.30;20.38;89.57;6.05;3.19;1.22;1006.40;75.90;7.10;197.00;1.00;
2022-01-31T04:01:00Z;6;99.87;480.28;8.19;5.19;20.39;89.09;4.91;3.19;1.22;1006.50;76.10;7.10;197.00;1.40;
2022-01-31T04:02:00Z;6;98.61;480.28;8.19;2.59;20.39;89.09;15.14;5.05;1.22;1006.50;76.10;7.10;200.00;1.50;
2022-01-31T04:03:00Z;6;103.65;480.18;8.19;1.30;21.17;88.61;9.46;5.05;1.22;1006.40;76.10;7.10;172.00;1.50;
2022-01-31T04:04:00Z;6;103.66;482.69;8.19;2.59;21.17;88.62;4.91;3.19;1.22;1006.50;76.10;7.10;201.00;1.10;
2022-01-31T04:05:00Z;6;98.58;489.63;8.18;2.59;20.38;88.12;7.19;3.19;1.22;1006.20;76.10;7.10;197.00;1.60;
2022-01-31T04:06:00Z;6;96.06;475.16;8.18;1.30;20.38;86.68;7.19;2.27;1.22;1006.20;75.60;7.10;181.00;1.30;
2022-01-31T04:07:00Z;6;98.60;470.53;8.19;1.30;18.81;87.65;7.19;5.05;1.22;1006.40;75.90;7.10;200.00;1.00;
2022-01-31T04:08:00Z;6;101.13;480.18;8.19;1.30;19.60;86.70;19.69;6.91;1.22;1006.40;76.00;7.10;207.00;1.00;
2022-01-31T04:09:00Z;6;99.86;480.08;8.18;1.30;20.38;85.25;11.73;4.12;1.22;1006.30;76.30;7.10;188.00;1.00;
2022-01-31T04:10:00Z;6;99.86;480.08;8.18;1.30;20.38;84.30;7.19;3.19;1.22;1006.30;76.10;7.10;187.00;1.10;
2022-01-31T04:11:00Z;6;99.86;477.77;8.19;1.30;20.38;83.82;6.05;3.19;1.22;1006.40;76.00;7.10;193.00;1.40;
2022-01-31T04:12:00Z;6;99.86;480.08;8.18;1.30;20.38;84.30;23.10;3.19;1.22;1006.30;76.20;7.10;201.00;1.00;
2022-01-31T04:13:00Z;6;103.63;479.98;8.18;1.30;20.38;84.29;6.05;4.12;1.22;1006.20;76.10;7.10;199.00;1.30;
2022-01-31T04:14:00Z;6;102.37;475.16;8.18;1.30;21.17;84.77;7.19;3.19;1.22;1006.20;75.70;7.10;181.00;1.10;
2022-01-31T04:15:00Z;6;101.12;468.02;8.18;1.30;22.75;83.82;9.46;4.12;1.22;1006.30;75.80;7.10;179.00;1.10;
2022-01-31T04:16:00Z;6;99.85;472.75;8.18;1.30;23.53;85.73;8.32;3.19;1.22;1006.20;75.80;7.10;173.00;1.40;
2022-01-31T04:17:00Z;6;101.11;472.75;8.18;1.30;23.53;85.73;6.05;3.19;1.22;1006.20;75.50;7.10;199.00;1.10;
2022-01-31T04:18:00Z;6;101.11;477.57;8.18;1.30;21.95;85.73;6.05;3.19;1.22;1006.20;75.70;7.10;168.00;1.00;
2022-01-31T04:19:00Z;6;97.31;475.06;8.18;3.89;21.16;88.11;6.05;3.19;1.22;1006.10;75.90;7.10;190.00;1.00;
2022-01-31T04:20:00Z;6;96.06;472.75;8.18;3.89;21.17;87.64;9.46;3.19;1.22;1006.20;75.70;7.10;190.00;1.60;
2022-01-31T04:21:00Z;6;97.31;482.29;8.18;1.30;20.38;87.63;9.46;4.12;1.22;1006.10;75.70;7.10;179.00;1.50;
2022-01-31T04:22:00Z;6;96.07;484.90;8.18;1.30;19.59;87.65;8.32;5.98;1.22;1006.30;75.90;7.10;184.00;1.40;
2022-01-31T04:23:00Z;6;93.52;470.14;8.18;1.30;19.59;87.63;6.05;3.19;1.22;1006.00;76.10;7.10;195.00;1.20;
2022-01-31T04:24:00Z;6;97.31;475.06;8.18;2.59;18.80;89.07;11.73;3.19;1.22;1006.10;75.80;7.10;188.00;1.60;
2022-01-31T04:25:00Z;6;98.57;479.88;8.18;2.59;18.80;89.55;9.46;5.98;1.22;1006.10;76.10;7.10;190.00;1.40;
2022-01-31T04:26:00Z;6;99.83;474.96;8.18;2.59;18.80;89.06;6.05;4.12;1.22;1006.00;75.50;7.10;181.00;1.70;
2022-01-31T04:27:00Z;6;101.09;474.96;8.18;2.59;18.80;88.11;11.73;6.91;1.22;1006.00;75.70;7.10;185.00;1.50;
2022-01-31T04:28:00Z;6;103.61;474.96;8.18;2.59;19.59;89.06;12.87;5.05;1.22;1006.00;76.00;7.10;184.00;1.30;
2022-01-31T04:29:00Z;6;101.09;479.78;8.18;3.89;19.59;90.50;8.32;4.12;1.22;1006.00;76.70;7.10;198.00;0.90;
2022-01-31T04:30:00Z;6;102.35;487.02;8.18;3.89;19.59;90.50;7.19;5.05;1.22;1006.00;77.30;7.10;195.00;1.30;
2022-01-31T04:31:00Z;6;106.17;482.55;8.19;3.89;21.17;90.04;6.05;4.12;1.22;1006.00;77.70;7.00;207.00;1.20;
2022-01-31T04:32:00Z;6;111.22;477.73;8.19;3.89;21.17;91.96;6.05;4.12;1.22;1006.00;78.10;7.00;198.00;1.50;
2022-01-31T04:33:00Z;6;114.99;484.76;8.18;3.89;20.38;92.42;8.32;5.05;1.22;1005.80;78.90;7.00;197.00;1.20;
2022-01-31T04:34:00Z;6;121.34;485.06;8.19;5.19;21.17;91.96;9.46;3.19;1.22;1006.10;79.30;7.00;206.00;1.10;
2022-01-31T04:35:00Z;6;132.71;485.16;8.19;2.59;21.18;92.93;6.05;3.19;1.22;1006.20;80.00;7.00;187.00;1.20;
2022-01-31T04:36:00Z;6;141.66;481.14;8.19;2.60;21.20;93.46;15.14;5.05;1.22;1006.30;80.90;6.80;181.00;1.90;
2022-01-31T04:37:00Z;6;149.29;488.70;8.20;2.60;21.21;93.96;8.32;5.98;1.22;1005.90;81.70;6.60;194.00;2.40;
2022-01-31T04:38:00Z;6;155.68;501.27;8.20;5.20;20.43;94.47;8.32;3.19;1.22;1006.40;82.70;6.60;196.00;1.90;
2022-01-31T04:39:00Z;6;158.24;496.60;8.20;3.90;21.22;94.96;11.73;4.12;1.22;1006.20;83.90;6.50;194.00;1.80;
2022-01-31T04:40:00Z;6;153.31;490.27;8.21;2.60;22.83;94.55;12.87;3.19;1.22;1006.40;84.70;6.30;204.00;1.10;
2022-01-31T04:41:00Z;6;144.51;493.14;8.21;1.30;23.63;93.62;7.19;4.12;1.22;1006.50;85.10;6.20;198.00;1.40;
2022-01-31T04:42:00Z;6;130.56;493.04;8.21;2.60;25.21;91.21;8.32;5.05;1.22;1006.40;85.60;6.20;198.00;1.70;
2022-01-31T04:43:00Z;6;124.28;493.56;8.22;6.51;26.80;88.84;11.73;4.12;1.22;1006.20;86.10;6.00;190.00;1.50;
2022-01-31T04:44:00Z;6;123.04;496.18;8.22;5.21;28.39;85.49;14.00;4.12;1.22;1006.40;86.50;6.00;210.00;1.20;
2022-01-31T04:45:00Z;6;126.84;493.76;8.22;3.91;29.18;85.49;6.05;3.19;1.22;1006.40;87.00;6.00;214.00;1.00;
2022-01-31T04:46:00Z;6;123.03;505.77;8.22;2.60;29.97;83.57;7.19;4.12;1.22;1006.30;87.40;6.00;219.00;1.00;
2022-01-31T04:47:00Z;6;118.05;509.02;8.22;1.30;30.00;83.13;6.05;2.27;1.23;1006.40;87.50;5.80;192.00;0.90;
2022-01-31T04:48:00Z;6;118.04;499.22;8.22;1.30;30.00;82.65;14.00;4.12;1.23;1006.30;87.60;5.80;201.00;1.20;
2022-01-31T04:49:00Z;6;121.84;494.38;8.22;3.91;29.20;83.13;4.91;3.19;1.23;1006.30;87.50;5.80;216.00;0.80;
2022-01-31T04:50:00Z;6;124.37;499.12;8.22;3.91;28.41;82.16;7.19;4.12;1.22;1006.20;87.40;5.80;204.00;1.20;
2022-01-31T04:51:00Z;6;119.29;503.97;8.22;2.61;27.62;81.20;3.78;2.27;1.22;1006.20;87.30;5.80;239.00;1.00;
2022-01-31T04:52:00Z;6;114.22;499.12;8.22;3.91;27.62;80.24;4.91;3.19;1.22;1006.20;87.30;5.80;239.00;0.80;
2022-01-31T04:53:00Z;6;112.97;501.75;8.22;3.91;27.63;78.81;7.19;3.19;1.23;1006.40;87.40;5.80;245.00;0.80;
2022-01-31T04:54:00Z;6;115.50;501.65;8.22;3.91;26.83;78.80;3.78;2.27;1.23;1006.30;87.40;5.80;250.00;0.90;
2022-01-31T04:55:00Z;6;114.23;506.49;8.22;2.61;26.83;79.28;8.32;2.27;1.23;1006.30;87.50;5.80;236.00;1.10;
2022-01-31T04:56:00Z;6;114.23;501.65;8.22;2.61;26.83;78.80;11.73;2.27;1.23;1006.30;87.60;5.80;256.00;0.90;
2022-01-31T04:57:00Z;6;116.76;501.55;8.22;2.61;26.83;78.80;10.59;4.12;1.22;1006.20;87.60;5.80;226.00;1.30;
2022-01-31T04:58:00Z;6;126.93;513.86;8.22;5.21;27.63;79.29;14.00;4.12;1.23;1006.40;87.80;5.80;246.00;0.70;
2022-01-31T04:59:00Z;6;151.00;511.24;8.22;5.21;27.62;79.28;8.32;5.05;1.22;1006.20;87.90;5.80;233.00;1.50;
2022-01-31T05:00:00Z;6;178.93;511.40;8.22;5.21;27.62;79.28;10.59;3.19;1.23;1006.00;89.10;5.70;276.00;1.20;
2022-01-31T05:01:00Z;6;209.35;511.30;8.22;3.91;28.41;81.20;12.87;3.19;1.23;1005.90;90.00;5.70;294.00;1.00;
2022-01-31T05:02:00Z;6;232.21;508.98;8.22;1.30;28.42;80.73;7.19;5.05;1.23;1006.00;90.70;5.70;245.00;1.20;
2022-01-31T05:03:00Z;6;260.09;520.99;8.22;2.61;29.20;80.72;7.19;4.12;1.23;1005.90;91.30;5.70;263.00;0.80;
2022-01-31T05:04:00Z;6;286.70;523.31;8.22;3.91;29.99;80.72;4.91;3.19;1.22;1005.80;91.50;5.70;271.00;0.90;
2022-01-31T05:05:00Z;6;308.26;508.77;8.22;2.61;29.99;79.75;14.00;4.12;1.22;1005.80;91.60;5.70;287.00;0.90;
2022-01-31T05:06:00Z;6;320.94;503.93;8.22;2.61;30.78;79.27;7.19;4.12;1.22;1005.80;91.70;5.70;222.00;0.90;
2022-01-31T05:07:00Z;6;324.74;506.35;8.22;1.30;31.57;80.24;10.59;3.19;1.22;1005.80;91.70;5.70;263.00;1.00;
2022-01-31T05:08:00Z;6;309.53;503.93;8.22;1.30;31.57;79.27;6.05;4.12;1.22;1005.80;91.60;5.70;242.00;1.20;
2022-01-31T05:09:00Z;6;273.99;496.56;8.22;1.30;30.78;81.67;7.19;3.19;1.22;1005.70;91.50;5.70;285.00;0.80;
2022-01-31T05:10:00Z;6;239.77;491.82;8.22;1.30;29.20;84.56;12.87;5.05;1.22;1005.80;91.40;5.70;286.00;1.20;
2022-01-31T05:11:00Z;6;204.18;496.26;8.22;1.30;29.19;85.50;4.91;3.19;1.22;1005.40;91.30;5.70;212.00;1.50;
2022-01-31T05:12:00Z;6;173.84;501.61;8.22;1.30;28.41;85.05;7.19;3.19;1.23;1005.90;91.30;5.70;300.00;0.80;
2022-01-31T05:13:00Z;6;153.52;494.14;8.22;1.30;26.82;86.48;11.73;2.27;1.22;1005.70;91.40;5.70;268.00;0.80;
2022-01-31T05:14:00Z;6;138.34;487.17;8.22;3.91;26.83;86.50;6.05;3.19;1.23;1006.00;91.40;5.70;264.00;0.70;
2022-01-31T05:15:00Z;6;125.65;489.59;8.22;5.21;27.62;85.05;7.19;3.19;1.23;1006.00;91.40;5.70;238.00;1.10;
2022-01-31T05:16:00Z;6;119.32;494.54;8.22;6.51;30.00;82.66;6.05;3.19;1.23;1006.10;91.40;5.70;263.00;1.10;
2022-01-31T05:17:00Z;6;116.80;497.06;8.22;6.52;30.01;83.62;10.59;3.19;1.23;1006.20;91.40;5.70;247.00;1.20;
2022-01-31T05:18:00Z;6;123.13;499.39;8.22;5.21;30.00;84.10;10.59;3.19;1.23;1006.10;91.30;5.70;263.00;1.60;
2022-01-31T05:19:00Z;6;134.56;506.76;8.22;7.82;30.80;86.51;8.32;4.12;1.23;1006.20;91.30;5.70;268.00;1.20;
2022-01-31T05:20:00Z;6;149.77;513.92;8.22;9.12;30.79;87.94;8.32;3.19;1.23;1006.10;91.30;5.70;267.00;1.00;
2022-01-31T05:21:00Z;6;168.77;513.72;8.22;5.21;32.37;85.05;4.91;3.19;1.23;1005.90;91.40;5.70;244.00;1.10;
2022-01-31T05:22:00Z;6;184.01;504.13;8.22;1.30;34.75;82.17;8.32;5.98;1.23;1006.00;91.20;5.70;240.00;1.70;
2022-01-31T05:23:00Z;6;185.29;499.39;8.22;1.30;36.33;82.17;10.59;4.12;1.23;1006.10;91.10;5.70;242.00;1.80;
2022-01-31T05:24:00Z;6;175.13;508.98;8.22;1.30;34.75;85.53;7.19;4.12;1.23;1006.00;90.80;5.70;244.00;1.20;
2022-01-31T05:25:00Z;6;159.90;501.71;8.22;1.30;33.96;87.46;8.32;3.19;1.23;1006.00;90.60;5.70;265.00;0.80;
2022-01-31T05:26:00Z;6;151.04;496.96;8.22;2.61;33.17;86.50;6.05;4.12;1.23;1006.10;90.50;5.70;254.00;1.10;
2022-01-31T05:27:00Z;6;143.40;489.50;8.22;2.61;33.95;87.93;11.73;5.98;1.23;1005.90;90.40;5.70;236.00;1.30;
2022-01-31T05:28:00Z;6;135.81;494.54;8.22;2.61;34.75;88.91;7.19;5.05;1.23;1006.10;90.30;5.70;244.00;1.10;
2022-01-31T05:29:00Z;6;128.19;504.13;8.22;3.91;34.75;88.42;12.87;4.12;1.23;1006.00;90.30;5.70;259.00;1.00;
2022-01-31T05:30:00Z;6;125.64;496.76;8.22;3.91;34.74;88.89;11.73;4.12;1.23;1005.90;90.20;5.70;253.00;1.00;
2022-01-31T05:31:00Z;6;121.83;489.40;8.22;2.61;36.32;86.96;7.19;5.05;1.22;1005.80;90.20;5.70;246.00;1.20;
2022-01-31T05:32:00Z;6;119.26;493.98;8.22;2.60;36.31;85.99;8.32;4.12;1.22;1005.90;90.20;5.80;228.00;1.60;
