time;number;CO;CO2;NH3;NO;NO2;O3;PM10;PM2.5;SO2;airpressure;humidity;temperature;winddirection;windspeed;
2022-02-02T22:54:00Z;6;161.53;506.53;8.24;6.53;30.08;60.14;20.82;16.19;2.14;1019.60;96.10;8.80;165.00;0.60;
2022-02-02T22:55:00Z;6;161.63;509.58;8.25;3.92;30.10;61.12;24.23;18.98;2.14;1019.50;96.10;8.60;160.00;0.60;
2022-02-02T22:56:00Z;6;161.52;506.43;8.24;3.92;31.66;59.17;21.96;14.34;2.14;1019.50;96.20;8.80;173.00;0.50;
2022-02-02T22:57:00Z;6;164.19;512.11;8.25;3.92;31.69;59.68;31.05;22.69;2.14;1019.60;96.20;8.60;208.00;0.50;
2022-02-02T22:58:00Z;6;162.80;508.96;8.24;3.92;32.46;59.65;20.82;16.19;2.14;1019.60;96.20;8.80;188.00;0.50;
2022-02-02T22:59:00Z;6;162.80;511.39;8.24;5.22;32.46;59.65;26.51;20.83;2.14;1019.60;96.20;8.80;211.00;0.50;
2022-02-02T23:00:00Z;6;164.08;518.67;8.24;6.53;32.46;60.62;28.78;19.91;2.14;1019.60;96.20;8.80;190.00;0.50;
2022-02-02T23:01:00Z;6;164.08;511.39;8.24;6.53;31.67;60.14;27.64;18.05;1.23;1019.60;96.20;8.80;178.00;0.40;
2022-02-02T23:02:00Z;6;162.79;501.57;8.24;6.53;30.08;60.13;26.51;19.91;1.23;1019.50;96.20;8.80;186.00;0.50;
2022-02-02T23:03:00Z;6;165.36;509.06;8.24;6.53;29.29;60.62;28.78;20.83;1.23;1019.70;96.20;8.80;149.00;0.50;
2022-02-02T23:04:00Z;6;164.08;508.96;8.24;5.22;29.29;59.65;24.23;18.98;1.23;1019.60;96.20;8.80;168.00;0.50;
2022-02-02T23:05:00Z;6;158.99;511.39;8.24;5.22;30.08;58.69;28.78;16.19;1.23;1019.60;96.20;8.80;209.00;0.50;
2022-02-02T23:06:00Z;6;161.53;511.39;8.24;6.53;30.87;57.24;24.23;18.98;1.23;1019.60;96.20;8.80;189.00;0.30;
2022-02-02T23:07:00Z;6;161.63;509.58;8.25;10.45;30.90;55.33;24.23;18.05;1.23;1019.50;96.20;8.60;215.00;0.30;
2022-02-02T23:08:00Z;6;160.26;516.25;8.24;11.75;30.87;54.35;24.23;15.26;1.23;1019.60;96.30;8.80;177.00;0.40;
2022-02-02T23:09:00Z;6;158.99;511.39;8.24;9.14;30.87;55.80;26.51;18.05;1.23;1019.60;96.20;8.80;168.00;0.70;
2022-02-02T23:10:00Z;6;157.82;502.39;8.25;6.53;30.90;56.78;28.78;18.98;1.23;1019.60;96.20;8.60;171.00;0.30;
2022-02-02T23:11:00Z;6;153.90;504.10;8.24;5.22;30.87;56.28;27.64;18.98;1.23;1019.60;96.20;8.80;204.00;0.30;
2022-02-02T23:12:00Z;6;148.80;506.43;8.24;3.92;30.08;55.80;25.37;19.91;1.23;1019.50;96.20;8.80;193.00;0.30;
2022-02-02T23:13:00Z;6;148.80;508.86;8.24;2.61;30.08;55.31;23.10;18.05;1.23;1019.50;96.30;8.80;217.00;0.30;
2022-02-02T23:14:00Z;6;151.35;506.43;8.24;3.92;30.87;53.87;29.92;19.91;1.23;1019.50;96.30;8.80;241.00;0.20;
2022-02-02T23:15:00Z;6;152.62;501.57;8.24;3.92;30.87;53.39;27.64;18.98;1.23;1019.50;96.20;8.80;184.00;0.40;
2022-02-02T23:16:00Z;6;157.70;506.43;8.24;3.92;30.08;53.39;21.96;16.19;1.23;1019.50;96.20;8.80;178.00;0.30;
2022-02-02T23:17:00Z;6;157.69;513.62;8.24;7.83;30.07;54.35;23.10;16.19;1.23;1019.40;96.20;8.80;161.00;0.30;
2022-02-02T23:18:00Z;6;155.15;506.33;8.24;7.83;30.87;55.31;25.37;16.19;1.23;1019.40;96.10;8.80;183.00;0.50;
2022-02-02T23:19:00Z;6;152.60;503.90;8.24;6.53;30.87;55.31;20.82;15.26;1.23;1019.40;96.10;8.80;159.00;0.30;
2022-02-02T23:20:00Z;6;151.33;506.33;8.24;5.22;30.87;51.94;21.96;17.12;1.23;1019.40;96.20;8.80;165.00;0.50;
2022-02-02T23:21:00Z;6;151.33;503.90;8.24;3.92;29.28;53.38;19.69;14.34;1.23;1019.40;96.10;8.80;151.00;0.30;
2022-02-02T23:22:00Z;6;151.33;503.90;8.24;2.61;28.49;57.72;20.82;16.19;1.23;1019.40;96.10;8.80;298.00;0.20;
2022-02-02T23:23:00Z;6;148.79;503.90;8.24;2.61;29.28;55.79;19.69;15.26;1.23;1019.40;96.20;8.80;180.00;0.40;
2022-02-02T23:24:00Z;6;146.26;504.00;8.24;3.92;29.28;56.28;24.23;15.26;1.23;1019.50;96.20;8.80;199.00;0.40;
2022-02-02T23:25:00Z;6;147.52;513.62;8.24;5.22;29.28;55.31;18.55;14.34;1.23;1019.40;96.10;8.80;197.00;0.20;
2022-02-02T23:26:00Z;6;146.26;508.86;8.24;5.22;29.28;55.80;19.69;13.41;1.23;1019.50;96.10;8.80;175.00;0.50;
2022-02-02T23:27:00Z;6;143.71;496.62;8.24;6.53;29.28;57.72;15.14;11.55;1.23;1019.40;95.90;8.80;173.00;0.60;
2022-02-02T23:28:00Z;6;144.98;506.33;8.24;6.53;30.07;60.61;19.69;15.26;1.23;1019.40;96.00;8.80;202.00;0.30;
2022-02-02T23:29:00Z;6;146.25;511.19;8.24;6.53;30.87;58.20;20.82;16.19;1.23;1019.40;96.10;8.80;197.00;0.40;
2022-02-02T23:30:00Z;6;146.25;503.90;8.24;6.53;30.87;55.79;25.37;13.41;1.23;1019.40;96.00;8.80;187.00;0.50;
2022-02-02T23:31:00Z;6;144.98;503.90;8.24;6.53;30.87;55.79;17.41;13.41;1.23;1019.40;96.00;8.80;200.00;0.40;
2022-02-02T23:32:00Z;6;142.43;501.48;8.24;6.53;30.87;57.24;17.41;8.76;1.23;1019.40;96.00;8.80;63.00;0.20;
2022-02-02T23:33:00Z;6;142.41;515.84;8.24;7.83;30.86;58.19;16.28;12.48;1.23;1019.20;96.00;8.80;210.00;0.30;
2022-02-02T23:34:00Z;6;138.60;510.99;8.24;7.83;30.86;55.79;16.28;12.48;1.23;1019.20;96.00;8.80;188.00;0.40;
2022-02-02T23:35:00Z;6;138.60;501.28;8.24;7.83;31.65;56.75;18.55;13.41;1.23;1019.20;95.90;8.80;118.00;0.20;
2022-02-02T23:36:00Z;6;142.41;501.28;8.24;7.83;31.65;56.75;19.69;14.34;1.23;1019.20;95.90;8.80;173.00;0.40;
2022-02-02T23:37:00Z;6;141.14;506.13;8.24;9.14;31.65;56.27;23.10;14.34;1.23;1019.20;95.80;8.80;185.00;0.40;
2022-02-02T23:38:00Z;6;141.15;503.80;8.24;9.14;30.07;57.72;14.00;8.76;1.23;1019.30;95.80;8.80;184.00;0.30;
2022-02-02T23:39:00Z;6;137.32;503.71;8.24;9.14;29.27;59.16;15.14;11.55;1.23;1019.20;95.80;8.80;178.00;0.30;
2022-02-02T23:40:00Z;6;137.32;501.28;8.24;10.44;29.27;60.12;21.96;12.48;1.23;1019.20;95.80;8.80;156.00;0.60;
2022-02-02T23:41:00Z;6;139.88;501.38;8.24;9.14;30.07;58.68;17.41;10.62;1.23;1019.30;95.70;8.80;134.00;0.60;
2022-02-02T23:42:00Z;6;142.41;513.42;8.24;7.83;30.07;59.16;16.28;10.62;1.23;1019.20;95.70;8.80;130.00;0.30;
2022-02-02T23:43:00Z;6;144.95;508.56;8.24;6.53;30.07;58.68;19.69;15.26;1.23;1019.20;95.70;8.80;178.00;0.60;
2022-02-02T23:44:00Z;6;144.95;498.85;8.24;5.22;30.07;59.16;15.14;8.76;1.23;1019.20;95.60;8.80;146.00;0.50;
2022-02-02T23:45:00Z;6;147.49;503.71;8.24;5.22;30.07;58.68;17.41;12.48;1.23;1019.20;95.60;8.80;217.00;0.40;
2022-02-02T23:46:00Z;6;148.76;503.71;8.24;3.92;30.07;58.19;16.28;11.55;1.23;1019.20;95.60;8.80;178.00;0.50;
2022-02-02T23:47:00Z;6;148.76;503.71;8.24;3.92;30.07;58.19;11.73;8.76;1.23;1019.20;95.60;8.80;194.00;0.40;
2022-02-02T23:48:00Z;6;148.76;506.13;8.24;6.53;30.07;57.71;9.46;6.91;1.23;1019.20;95.60;8.80;159.00;0.50;
2022-02-02T23:49:00Z;6;147.49;498.85;8.24;6.53;29.27;58.68;11.73;8.76;1.23;1019.20;95.40;8.80;161.00;0.70;
2022-02-02T23:50:00Z;6;147.49;506.13;8.24;3.92;29.27;59.64;10.59;7.84;1.23;1019.20;95.40;8.80;189.00;0.60;
2022-02-02T23:51:00Z;6;144.95;508.56;8.24;2.61;29.27;59.64;17.41;11.55;1.23;1019.20;95.40;8.80;171.00;0.50;
2022-02-02T23:52:00Z;6;143.68;498.85;8.24;3.92;29.27;60.12;16.28;11.55;1.23;1019.20;95.40;8.80;183.00;0.40;
2022-02-02T23:53:00Z;6;144.95;503.71;8.24;5.22;29.27;60.12;15.14;11.55;1.23;1019.20;95.40;8.80;160.00;0.40;
2022-02-02T23:54:00Z;6;151.32;506.23;8.24;7.83;29.28;60.13;14.00;10.62;1.23;1019.30;95.30;8.80;155.00;0.40;
2022-02-02T23:55:00Z;6;151.31;506.13;8.24;11.75;30.07;60.60;16.28;10.62;1.23;1019.20;95.30;8.80;235.00;0.30;
2022-02-02T23:56:00Z;6;144.95;503.71;8.24;10.44;30.07;59.16;17.41;8.76;1.23;1019.20;95.30;8.80;164.00;0.40;
2022-02-02T23:57:00Z;6;137.32;498.85;8.24;10.44;30.07;57.71;19.69;12.48;1.23;1019.20;95.20;8.80;187.00;0.50;
2022-02-02T23:58:00Z;6;136.04;506.03;8.24;10.44;30.06;59.64;17.41;13.41;1.23;1019.10;95.20;8.80;190.00;0.30;
2022-02-02T23:59:00Z;6;133.51;506.13;8.24;10.44;29.27;59.16;14.00;10.62;1.23;1019.20;95.10;8.80;171.00;0.50;
2022-02-02T00:00:00Z;6;165.93;502.07;8.21;1.30;28.35;78.22;17.41;7.84;1.22;1014.40;79.50;8.60;191.00;0.90;
2022-02-02T00:01:00Z;6;163.45;502.43;8.21;1.30;27.57;79.19;26.51;11.55;1.22;1014.40;79.50;8.50;203.00;0.90;
2022-02-02T00:02:00Z;6;163.46;502.53;8.21;1.30;27.57;80.64;24.23;10.62;1.22;1014.50;79.40;8.50;198.00;1.60;
2022-02-02T00:03:00Z;6;159.66;504.95;8.21;1.30;27.57;81.12;36.74;11.55;1.22;1014.50;79.40;8.50;186.00;1.60;
2022-02-02T00:04:00Z;6;155.85;492.76;8.21;1.30;27.57;82.07;10.59;7.84;1.22;1014.40;79.40;8.50;207.00;0.90;
2022-02-02T00:05:00Z;6;145.72;492.76;8.21;1.30;27.57;82.07;23.10;7.84;1.22;1014.40;79.40;8.50;205.00;0.60;
2022-02-02T00:06:00Z;6;143.17;495.08;8.21;1.30;27.57;82.07;24.23;12.48;1.22;1014.30;79.40;8.50;206.00;1.30;
2022-02-02T00:07:00Z;6;146.99;490.34;8.21;1.30;27.57;82.07;27.64;10.62;1.22;1014.40;79.30;8.50;193.00;1.10;
2022-02-02T00:08:00Z;6;149.51;495.08;8.21;1.30;26.78;80.63;15.14;6.91;1.22;1014.30;79.40;8.50;205.00;1.00;
2022-02-02T00:09:00Z;6;153.30;492.66;8.21;1.30;28.36;80.15;16.28;7.84;1.22;1014.30;79.30;8.50;187.00;1.10;
2022-02-02T00:10:00Z;6;150.77;495.08;8.21;1.30;29.15;78.71;20.82;8.76;1.22;1014.30;79.40;8.50;198.00;1.00;
2022-02-02T00:11:00Z;6;150.77;502.33;8.21;1.30;29.15;78.23;23.10;7.84;1.22;1014.30;79.50;8.50;215.00;0.60;
2022-02-02T00:12:00Z;6;150.77;495.08;8.21;1.30;29.94;79.19;26.51;11.55;1.22;1014.30;79.60;8.50;218.00;0.40;
2022-02-02T00:13:00Z;6;145.72;487.92;8.21;1.30;29.94;80.15;32.19;12.48;1.22;1014.40;79.70;8.50;206.00;0.80;
2022-02-02T00:14:00Z;6;141.92;495.17;8.21;2.60;29.94;81.11;17.41;5.98;1.22;1014.40;79.80;8.50;194.00;1.00;
2022-02-02T00:15:00Z;6;140.65;492.76;8.21;1.30;29.94;82.55;19.69;10.62;1.22;1014.40;80.00;8.50;191.00;0.50;
2022-02-02T00:16:00Z;6;138.12;490.34;8.21;1.30;29.94;79.19;17.41;10.62;1.22;1014.40;80.00;8.50;180.00;1.10;
2022-02-02T00:17:00Z;6;133.14;491.05;8.22;2.60;30.76;76.83;16.28;10.62;1.22;1014.40;80.20;8.30;199.00;0.90;
2022-02-02T00:18:00Z;6;125.55;491.15;8.22;2.60;29.97;77.32;18.55;6.91;1.22;1014.50;80.30;8.30;199.00;0.80;
2022-02-02T00:19:00Z;6;119.22;498.41;8.22;1.30;29.18;78.76;18.55;6.91;1.22;1014.50;80.30;8.30;208.00;1.20;
2022-02-02T00:20:00Z;6;115.41;491.15;8.22;1.30;29.18;79.24;32.19;11.55;1.22;1014.50;80.40;8.30;199.00;0.60;
2022-02-02T00:21:00Z;6;111.61;483.88;8.22;1.30;29.97;78.28;23.10;6.91;1.22;1014.50;80.40;8.30;211.00;0.60;
2022-02-02T00:22:00Z;6;106.55;493.66;8.22;1.30;29.97;77.80;14.00;5.98;1.22;1014.60;80.50;8.30;203.00;0.80;
2022-02-02T00:23:00Z;6;106.55;493.66;8.22;1.30;28.39;79.24;17.41;6.91;1.22;1014.60;80.50;8.30;202.00;1.00;
2022-02-02T00:24:00Z;6;106.54;493.57;8.22;1.30;26.80;78.76;18.55;9.69;1.22;1014.50;80.60;8.30;198.00;0.80;
2022-02-02T00:25:00Z;6;104.00;495.89;8.22;1.30;26.80;76.83;15.14;9.69;1.22;1014.40;80.70;8.30;217.00;0.60;
2022-02-02T00:26:00Z;6;102.74;493.57;8.22;1.30;26.01;77.32;16.28;9.69;1.22;1014.50;80.80;8.30;201.00;0.80;
2022-02-02T00:27:00Z;6;101.46;500.73;8.22;1.30;25.22;78.27;15.14;5.98;1.22;1014.40;80.80;8.30;202.00;0.90;
2022-02-02T00:28:00Z;6;102.73;505.57;8.22;1.30;25.22;77.31;15.14;6.91;1.22;1014.40;81.00;8.30;205.00;0.70;
2022-02-02T00:29:00Z;6;110.41;491.76;8.22;1.30;25.24;78.79;25.37;9.69;1.22;1014.40;81.10;8.10;198.00;1.10;
2022-02-02T00:30:00Z;6;114.22;491.86;8.22;2.61;26.04;80.24;40.15;14.34;1.22;1014.50;81.20;8.10;199.00;0.50;
2022-02-02T00:31:00Z;6;115.49;501.55;8.22;5.21;27.62;80.24;24.23;11.55;1.22;1014.50;81.20;8.10;209.00;0.90;
2022-02-02T00:32:00Z;6;115.49;496.70;8.22;3.91;27.62;79.28;24.23;14.34;1.22;1014.50;81.20;8.10;211.00;0.70;
2022-02-02T00:33:00Z;6;115.49;494.28;8.22;5.21;26.83;76.87;25.37;10.62;1.22;1014.50;81.30;8.10;198.00;1.30;
2022-02-02T00:34:00Z;6;111.68;494.28;8.22;5.21;26.83;76.87;18.55;7.84;1.22;1014.50;81.30;8.10;194.00;1.10;
2022-02-02T00:35:00Z;6;110.42;494.28;8.22;3.91;28.41;75.91;29.92;14.34;1.22;1014.50;81.30;8.10;202.00;0.70;
2022-02-02T00:36:00Z;6;109.15;501.55;8.22;1.30;27.62;75.91;14.00;7.84;1.22;1014.50;81.30;8.10;205.00;0.90;
2022-02-02T00:37:00Z;6;107.86;494.08;8.22;1.30;26.82;75.90;36.74;18.05;1.22;1014.30;81.40;8.10;209.00;0.70;
2022-02-02T00:38:00Z;6;104.07;489.34;8.22;1.30;26.03;75.91;15.14;6.91;1.22;1014.40;81.40;8.10;208.00;0.70;
2022-02-02T00:39:00Z;6;104.07;491.76;8.22;2.61;26.03;75.91;19.69;6.91;1.22;1014.40;81.50;8.10;198.00;0.90;
2022-02-02T00:40:00Z;6;106.61;494.28;8.22;2.61;26.83;73.99;16.28;11.55;1.22;1014.50;81.60;8.10;212.00;0.70;
2022-02-02T00:41:00Z;6;106.61;491.86;8.22;1.30;26.83;73.03;25.37;13.41;1.22;1014.50;81.80;8.10;230.00;0.40;
2022-02-02T00:42:00Z;6;106.61;494.28;8.22;1.30;27.62;71.58;10.59;6.91;1.22;1014.50;81.80;8.10;215.00;0.50;
2022-02-02T00:43:00Z;6;107.87;491.76;8.22;1.30;28.41;70.62;24.23;10.62;1.22;1014.40;81.80;8.10;216.00;0.70;
2022-02-02T00:44:00Z;6;112.94;496.60;8.22;1.30;29.20;70.62;20.82;5.05;1.22;1014.40;81.90;8.10;192.00;0.80;
2022-02-02T00:45:00Z;6;114.21;496.60;8.22;1.30;29.99;71.58;21.96;11.55;1.22;1014.40;82.00;8.10;187.00;1.10;
2022-02-02T00:46:00Z;6;111.68;487.01;8.22;1.30;29.99;73.03;16.28;5.98;1.22;1014.50;82.10;8.10;197.00;0.70;
2022-02-02T00:47:00Z;6;111.72;492.21;8.22;1.30;30.01;72.08;17.41;6.91;1.23;1014.50;82.20;8.00;209.00;1.20;
2022-02-02T00:48:00Z;6;109.19;492.31;8.23;1.30;30.01;72.57;24.23;12.48;1.23;1014.60;82.20;8.00;204.00;0.80;
2022-02-02T00:49:00Z;6;105.39;492.31;8.23;1.30;30.01;74.01;19.69;11.55;1.23;1014.60;82.20;8.00;203.00;0.80;
2022-02-02T00:50:00Z;6;107.90;494.48;8.22;1.30;30.79;73.52;21.96;9.69;1.23;1014.70;82.30;8.10;213.00;0.60;
2022-02-02T00:51:00Z;6;110.47;492.41;8.23;1.30;30.01;73.53;31.05;10.62;1.23;1014.70;82.20;8.00;190.00;1.10;
2022-02-02T00:52:00Z;6;110.47;494.83;8.23;1.30;29.22;74.50;18.55;9.69;1.23;1014.70;82.30;8.00;200.00;1.30;
2022-02-02T00:53:00Z;6;106.66;499.58;8.23;1.30;29.22;75.93;16.28;7.84;1.23;1014.60;82.40;8.00;214.00;0.70;
2022-02-02T00:54:00Z;6;105.35;491.96;8.22;1.30;29.20;74.47;28.78;10.62;1.23;1014.60;82.40;8.10;205.00;0.90;
2022-02-02T00:55:00Z;6;102.81;487.01;8.22;1.30;28.41;75.91;24.23;10.62;1.22;1014.50;82.30;8.10;213.00;0.50;
2022-02-02T00:56:00Z;6;102.81;491.86;8.22;1.30;28.41;76.39;24.23;10.62;1.22;1014.50;82.30;8.10;202.00;0.90;
2022-02-02T00:57:00Z;6;102.82;491.96;8.22;3.91;28.41;76.40;18.55;11.55;1.23;1014.60;82.40;8.10;193.00;0.80;
2022-02-02T00:58:00Z;6;102.85;494.73;8.23;2.61;27.63;78.34;24.23;10.62;1.23;1014.60;82.40;8.00;205.00;1.10;
2022-02-02T00:59:00Z;6;105.36;489.63;8.22;1.30;27.63;78.32;14.00;7.84;1.23;1014.70;82.50;8.10;204.00;0.70;
2022-02-02T01:00:00Z;6;102.86;489.99;8.23;1.30;27.64;76.90;18.55;9.69;1.23;1014.70;82.50;8.00;212.00;1.00;
2022-02-02T01:01:00Z;6;100.28;499.22;8.22;1.30;26.83;75.92;31.05;11.55;1.23;1014.60;82.50;8.10;198.00;0.80;
2022-02-02T01:02:00Z;6;102.86;497.26;8.23;1.30;25.26;75.46;17.41;5.98;1.23;1014.70;82.40;8.00;199.00;0.70;
2022-02-02T01:03:00Z;6;105.36;484.79;8.22;1.30;25.25;76.88;15.14;6.91;1.23;1014.70;82.40;8.10;188.00;1.00;
2022-02-02T01:04:00Z;6;107.90;492.05;8.22;1.30;25.25;78.32;26.51;13.41;1.23;1014.70;82.30;8.10;206.00;1.20;
2022-02-02T01:05:00Z;6;109.19;497.16;8.23;1.30;25.26;79.78;23.10;11.55;1.23;1014.60;82.30;8.00;205.00;0.70;
2022-02-02T01:06:00Z;6;106.63;492.05;8.22;1.30;26.04;79.29;12.87;5.05;1.23;1014.70;82.20;8.10;187.00;0.60;
2022-02-02T01:07:00Z;6;105.39;494.73;8.23;1.30;27.63;77.38;23.10;14.34;1.23;1014.60;82.20;8.00;220.00;0.60;
2022-02-02T01:08:00Z;6;106.66;492.31;8.23;1.30;27.63;75.93;21.96;9.69;1.23;1014.60;82.10;8.00;195.00;1.00;
2022-02-02T01:09:00Z;6;110.47;499.68;8.23;1.30;26.84;77.38;7.19;4.12;1.23;1014.70;82.10;8.00;213.00;1.20;
2022-02-02T01:10:00Z;6;114.23;494.38;8.22;1.30;26.83;78.80;16.28;6.91;1.23;1014.60;82.10;8.10;198.00;0.80;
2022-02-02T01:11:00Z;6;114.28;485.14;8.23;1.30;26.84;78.82;23.10;6.91;1.23;1014.70;82.00;8.00;195.00;1.60;
2022-02-02T01:12:00Z;6;110.46;492.31;8.23;1.30;26.84;78.82;15.14;9.69;1.23;1014.60;82.00;8.00;213.00;1.30;
2022-02-02T01:13:00Z;6;105.39;499.58;8.23;1.30;27.63;78.34;28.78;14.34;1.23;1014.60;82.00;8.00;178.00;0.70;
2022-02-02T01:14:00Z;6;97.77;494.73;8.23;1.30;27.63;78.34;16.28;6.91;1.23;1014.60;82.00;8.00;207.00;0.90;
2022-02-02T01:15:00Z;6;95.24;492.41;8.23;1.30;27.64;78.82;21.96;10.62;1.23;1014.70;82.00;8.00;203.00;0.70;
2022-02-02T01:16:00Z;6;100.31;489.89;8.23;1.30;27.63;76.41;17.41;6.91;1.23;1014.60;81.90;8.00;191.00;0.70;
2022-02-02T01:17:00Z;6;102.85;489.89;8.23;1.30;26.05;76.90;24.23;9.69;1.23;1014.60;81.80;8.00;205.00;0.90;
2022-02-02T01:18:00Z;6;101.58;497.16;8.23;1.30;25.26;77.86;23.10;6.91;1.23;1014.60;81.70;8.00;199.00;1.30;
2022-02-02T01:19:00Z;6;100.32;492.41;8.23;1.30;25.26;76.90;21.96;7.84;1.23;1014.70;81.60;8.00;216.00;0.60;
2022-02-02T01:20:00Z;6;100.31;485.04;8.23;1.30;25.26;76.41;23.10;5.98;1.23;1014.60;81.50;8.00;205.00;0.80;
2022-02-02T01:21:00Z;6;99.05;489.99;8.23;2.61;25.26;77.86;17.41;11.55;1.23;1014.70;81.50;8.00;209.00;1.20;
2022-02-02T01:22:00Z;6;96.51;492.41;8.23;2.61;24.47;78.82;34.46;6.91;1.23;1014.70;81.50;8.00;210.00;0.80;
2022-02-02T01:23:00Z;6;93.98;487.56;8.23;1.30;24.47;78.82;15.14;6.91;1.23;1014.70;81.40;8.00;194.00;0.90;
2022-02-02T01:24:00Z;6;92.71;492.51;8.23;1.30;23.68;76.42;17.41;7.84;1.23;1014.80;81.40;8.00;206.00;0.60;
2022-02-02T01:25:00Z;6;90.17;487.56;8.23;1.30;24.47;77.86;19.69;7.84;1.23;1014.70;81.30;8.00;201.00;0.80;
2022-02-02T01:26:00Z;6;90.23;495.65;8.23;1.30;24.49;76.94;17.41;10.62;1.23;1014.80;81.40;7.80;213.00;0.70;
2022-02-02T01:27:00Z;6;88.97;500.60;8.23;1.30;24.50;75.50;18.55;5.98;1.23;1014.90;81.40;7.80;192.00;0.90;
2022-02-02T01:28:00Z;6;86.43;488.47;8.23;1.30;24.50;74.54;9.46;5.05;1.23;1014.90;81.40;7.80;211.00;0.70;
2022-02-02T01:29:00Z;6;86.37;492.51;8.23;1.30;24.47;73.06;20.82;9.69;1.23;1014.80;81.50;8.00;201.00;1.10;
2022-02-02T01:30:00Z;6;91.51;498.17;8.23;1.30;24.50;73.58;29.92;11.55;1.23;1014.90;81.70;7.80;192.00;1.10;
2022-02-02T01:31:00Z;6;92.77;498.07;8.23;1.30;24.49;75.50;9.46;5.05;1.23;1014.80;81.80;7.80;200.00;0.80;
2022-02-02T01:32:00Z;6;94.04;495.55;8.23;1.30;25.28;76.94;25.37;7.84;1.23;1014.70;81.80;7.80;211.00;0.90;
2022-02-02T01:33:00Z;6;96.53;495.03;8.23;1.30;27.64;77.39;15.14;6.91;1.23;1014.90;82.00;8.00;191.00;1.10;
2022-02-02T01:34:00Z;6;97.78;499.68;8.23;1.30;28.43;77.86;14.00;5.98;1.23;1014.70;82.20;8.00;212.00;0.80;
2022-02-02T01:35:00Z;6;96.52;502.20;8.23;1.30;29.22;77.39;15.14;5.98;1.23;1014.80;82.30;8.00;192.00;1.00;
2022-02-02T01:36:00Z;6;96.54;495.13;8.23;1.30;29.23;77.40;26.51;7.84;1.23;1015.00;82.40;8.00;200.00;1.20;
2022-02-02T01:37:00Z;6;96.53;492.61;8.23;1.30;29.23;78.83;26.51;11.55;1.23;1014.90;82.50;8.00;202.00;0.80;
2022-02-02T01:38:00Z;6;99.06;499.78;8.23;1.30;30.02;77.87;12.87;6.91;1.23;1014.80;82.50;8.00;218.00;0.80;
2022-02-02T01:39:00Z;6;102.89;499.98;8.23;1.30;30.02;76.43;23.10;6.91;1.23;1015.00;82.60;8.00;213.00;0.70;
2022-02-02T01:40:00Z;6;109.22;499.88;8.23;2.61;30.02;76.43;18.55;11.55;1.23;1014.90;82.60;8.00;201.00;0.70;
2022-02-02T01:41:00Z;6;113.05;504.93;8.23;2.61;30.03;75.48;16.28;9.69;1.23;1015.10;82.60;8.00;206.00;0.50;
2022-02-02T01:42:00Z;6;116.87;502.60;8.23;2.61;30.03;72.60;18.55;12.48;1.23;1015.20;82.60;8.00;205.00;0.80;
2022-02-02T01:43:00Z;6;127.03;517.15;8.23;2.61;30.82;73.56;17.41;7.84;1.23;1015.20;82.60;8.00;206.00;1.00;
2022-02-02T01:44:00Z;6;139.74;514.83;8.23;2.61;30.03;75.01;15.14;9.69;1.23;1015.30;82.60;8.00;197.00;0.80;
2022-02-02T01:45:00Z;6;152.45;505.23;8.23;2.61;29.24;75.01;25.37;9.69;1.23;1015.40;82.60;8.00;195.00;1.10;
2022-02-02T01:46:00Z;6;167.67;514.83;8.23;1.30;30.03;74.52;27.64;6.91;1.23;1015.30;82.50;8.00;192.00;0.80;
2022-02-02T01:47:00Z;6;182.91;517.25;8.23;1.30;30.82;73.56;20.82;7.84;1.23;1015.30;82.50;8.00;191.00;0.80;
2022-02-02T01:48:00Z;6;203.22;519.68;8.23;1.30;31.62;74.04;21.96;11.55;1.23;1015.30;82.50;8.00;196.00;1.00;
2022-02-02T01:49:00Z;6;228.62;517.25;8.23;1.30;33.20;75.49;15.14;10.62;1.23;1015.30;82.50;8.00;225.00;0.50;
2022-02-02T01:50:00Z;6;241.32;517.25;8.23;1.30;34.79;74.04;15.14;6.91;1.23;1015.30;82.40;8.00;193.00;1.10;
2022-02-02T01:51:00Z;6;248.91;526.85;8.23;1.30;34.78;73.08;37.87;16.19;1.23;1015.20;82.30;8.00;211.00;0.80;
2022-02-02T01:52:00Z;6;251.45;517.15;8.23;1.30;34.78;74.52;19.69;5.98;1.23;1015.20;82.20;8.00;199.00;0.90;
2022-02-02T01:53:00Z;6;246.39;505.13;8.23;1.30;34.79;74.52;17.41;9.69;1.23;1015.30;82.20;8.00;208.00;0.60;
2022-02-02T01:54:00Z;6;238.69;502.34;8.23;1.30;33.98;74.51;19.69;6.91;1.23;1015.30;82.10;8.10;207.00;0.60;
2022-02-02T01:55:00Z;6;228.54;504.77;8.23;1.30;32.40;74.99;9.46;5.05;1.23;1015.30;82.10;8.10;194.00;0.60;
2022-02-02T01:56:00Z;6;218.44;500.18;8.23;1.30;31.61;76.44;10.59;7.84;1.23;1015.20;82.00;8.00;188.00;1.00;
2022-02-02T01:57:00Z;6;210.75;499.82;8.23;1.30;30.81;78.83;17.41;7.84;1.23;1015.20;82.00;8.10;201.00;0.70;
2022-02-02T01:58:00Z;6;201.85;494.87;8.23;1.30;29.22;80.27;10.59;6.91;1.23;1015.10;81.80;8.10;201.00;1.40;
